zip_code,city,state
20156,Gainesville,Virginia
22107,Gannett,Virginia
24014,Garden City,Virginia
22463,Garrisonville,Virginia
23857,Gasburg,Virginia
24251,Gate City,Virginia
22514,Gether,Virginia
24092,Glade Hill,Virginia
24340,Glade Spring,Virginia
24553,Gladstone,Virginia
24554,Gladys,Virginia
24555,Glasgow,Virginia
23072,Glass,Virginia
23058,Glen Allen,Virginia
23059,Glen Allen,Virginia
23060,Glen Allen,Virginia
24093,Glen Lyn,Virginia
24438,Glen Wilton,Virginia
23149,Glenns,Virginia
23062,Glou Point,Virginia
24150,Goldbond,Virginia
22720,Goldvein,Virginia
24556,Goode,Virginia
24095,Goodview,Virginia
22637,Gore,Virginia
24439,Goshen,Virginia
23692,Grafton,Virginia
24015,Grandin Road,Virginia
24651,Gratton,Virginia
22721,Graves Mill,Virginia
22066,Great Falls,Virginia
23942,Green Bay,Virginia
23356,Greenbackvile,Virginia
23357,Greenbush,Virginia
24440,Greenville,Virginia
23870,Greenville Correctional Center,Virginia
22067,Greenway,Virginia
22943,Greenwood,Virginia
24557,Gretna,Virginia
23064,Grimstead,Virginia
24368,Grosclose,Virginia
24441,Grottoes,Virginia
24614,Grundy,Virginia
23065,Gum Spring,Virginia
23066,Gwyme,Virginia
23358,Hacks Neck,Virginia
23067,Hadensville,Virginia
22469,Hague,Virginia
24558,Halifax,Virginia
23068,Hallieford,Virginia
23359,Hallwood,Virginia
20158,Hamilton,Virginia
20159,Hamilton,Virginia
23605,Hampton,Virginia
23661,Hampton,Virginia
23662,Hampton,Virginia
23663,Hampton,Virginia
23664,Hampton,Virginia
23665,Hampton,Virginia
23666,Hampton,Virginia
23667,Hampton,Virginia
23668,Hampton,Virginia
23669,Hampton,Virginia
23670,Hampton,Virginia
23681,Hampton,Virginia
23069,Hanover,Virginia
24050,Hanover Direct,Virginia
23389,Harborton,Virginia
24101,Hardy,Virginia
23070,Hardyville,Virginia
24628,Harman,Virginia
22801,Harrisburg,Virginia
22802,Harrisonburg,Virginia
22803,Harrisonburg,Virginia
22807,Harrisonburg,Virginia
23071,Hartfield,Virginia
22471,Hartwood,Virginia
23155,Hayes,Virginia
22601,Hayfield,Virginia
24175,Haymakertown,Virginia
20168,Haymarket,Virginia
20169,Haymarket,Virginia
22472,Haynesville,Virginia
24256,Haysi,Virginia
22722,Haywood,Virginia
24442,Head Waters,Virginia
22473,Heathsville,Virginia
23075,Henrico,Virginia
23228,Henrico,Virginia
23229,Henrico,Virginia
23231,Henrico,Virginia
23233,Henrico,Virginia
23238,Henrico,Virginia
23242,Henrico,Virginia
23255,Henrico,Virginia
23288,Henrico,Virginia
23294,Henrico,Virginia
24102,Henry,Virginia
20170,Herndon,Virginia
20171,Herndon,Virginia
20172,Herndon,Virginia
20190,Herndon,Virginia
20191,Herndon,Virginia
20192,Herndon,Virginia
20194,Herndon,Virginia
20195,Herndon,Virginia
20196,Herndon,Virginia
22096,Herndon,Virginia
24465,Hightown,Virginia
20132,Hillsboro,Virginia
20134,Hillsboro,Virginia
24343,Hillsville,Virginia
24258,Hiltons,Virginia
22831,Hinton,Virginia
23437,Holland,Virginia
24019,Hollins,Virginia
24020,Hollins Clg,Virginia
24155,Home Shopping Network,Virginia
24157,Home Shopping Network,Virginia
22723,Hood,Virginia
23860,Hopewell,Virginia
23395,Horntown,Virginia
24619,Horsepen,Virginia
24562,Howardsville,Virginia
24104,Huddleston,Virginia
23076,Hudgins,Virginia
22639,Hume,Virginia
24620,Hurley,Virginia
24563,Hurt,Virginia
22476,Hustle,Virginia
24348,Independence,Virginia
24105,Indian Valley,Virginia
24597,Ingram,Virginia
23289,Internal Revenue Service,Virginia
24448,Iron Gate,Virginia
22480,Irvington,Virginia
23397,Isle of Wight,Virginia
24350,Ivanhoe,Virginia
23866,Ivor,Virginia
22945,Ivy,Virginia
24513,J Crew,Virginia
23079,Jamaica,Virginia
23128,James Store,Virginia
23081,Jamestown,Virginia
23398,Jamesville,Virginia
23867,Jarratt,Virginia
24565,Java,Virginia
22724,Jeffersonton,Virginia
23399,Jenkins Brg,Virginia
22481,Jersey,Virginia
23083,Jetersville,Virginia
24622,Jewell Ridge,Virginia
24263,Jonesville,Virginia
24566,Keeling,Virginia
24624,Keen Mountain,Virginia
22946,Keene,Virginia
22832,Keezletown,Virginia
23401,Keller,Virginia
23944,Kenbridge,Virginia
23084,Kents Store,Virginia
24265,Keokee,Virginia
23947,Keysville,Virginia
22482,Kilmarnock,Virginia
23085,King and Qn C H,Virginia
22485,King George,Virginia
23086,King William,Virginia
22488,Kinsale,Virginia
22833,Lacey Spring,Virginia
23694,Lackey,Virginia
22501,Ladysmith,Virginia
22567,Lahore,Virginia
22508,Lake of the Woods,Virginia
22192,Lake Ridge,Virginia
24351,Lambsburg,Virginia
23089,Lanexa,Virginia
20176,Lansdowne,Virginia
24352,Laurel Fork,Virginia
23868,Lawrenceville,Virginia
22641,Lebanon Ch,Virginia
22657,Lebanon Church,Virginia
23603,Lee Hall,Virginia
23421,Lee Mont,Virginia
20175,Leesburg,Virginia
20177,Leesburg,Virginia
20178,Leesburg,Virginia
24577,Lennig,Virginia
22725,Leon,Virginia
22511,Lewisetta,Virginia
23090,Lightfoot,Virginia
22726,Lignum,Virginia
23479,Lillian Vernon,Virginia
20160,Lincoln,Virginia
22642,Linden,Virginia
22834,Linville,Virginia
23091,Little Plymouth,Virginia
22507,Lively,Virginia
22948,Locust Dale,Virginia
23092,Locust Hill,Virginia
23404,Locustville,Virginia
24569,Long Island,Virginia
22509,Loretto,Virginia
22079,Lorton,Virginia
22199,Lorton,Virginia
23093,Louisa,Virginia
20180,Lovettsville,Virginia
22949,Lovingston,Virginia
24457,Low Moor,Virginia
22967,Lowesville,Virginia
24570,Lowry,Virginia
23952,Lunenburg,Virginia
22835,Luray,Virginia
24571,Lynch Station,Virginia
24501,Lynchburg,Virginia
24503,Lynchburg,Virginia
24504,Lynchburg,Virginia
24505,Lynchburg,Virginia
24506,Lynchburg,Virginia
24514,Lynchburg,Virginia
24515,Lynchburg,Virginia
22952,Lyndhurst,Virginia
23405,Machipongo,Virginia
22101,Maclean,Virginia
22102,Maclean,Virginia
22103,Maclean,Virginia
23101,Macon,Virginia
24572,Madison Heights,Virginia
22960,Madison Mills,Virginia
23260,Main Office,Virginia
23261,Main Office,Virginia
23232,Main Post Office,Virginia
23103,Manakin,Virginia
20108,Manassas,Virginia
20109,Manassas,Virginia
20110,Manassas,Virginia
20111,Manassas,Virginia
20112,Manassas,Virginia
20113,Manassas,Virginia
23105,Mannboro,Virginia
23106,Manquin,Virginia
23407,Mappsville,Virginia
24354,Marion,Virginia
23408,Marionville,Virginia
22643,Markham,Virginia
20115,Marshall,Virginia
20116,Marshall,Virginia
24112,Martinsville,Virginia
24113,Martinsville,Virginia
24114,Martinsville,Virginia
24115,Martinsville,Virginia
23107,Maryus,Virginia
23108,Mascot,Virginia
22840,Massanutten,Virginia
23110,Mattaponi,Virginia
22644,Maurertown,Virginia
24627,Mavisdale,Virginia
24269,Mc Clure,Virginia
24111,Mc Coy,Virginia
24458,Mc Dowell,Virginia
23872,Mc Kenney,Virginia
22106,Mc Lean,Virginia
22108,Mc Lean,Virginia
22109,Mc Lean,Virginia
22134,MCB Quantico,Virginia
23249,McGuire Veterans Hospital,Virginia
24120,Meadows Dan,Virginia
23111,Mechanicsville,Virginia
23116,Mechanicsville,Virginia
23954,Meherrin,Virginia
23410,Melfa,Virginia
24017,Melrose,Virginia
24270,Mendota,Virginia
23873,Meredithville,Virginia
22081,Merrifield,Virginia
22116,Merrifield,Virginia
22119,Merrifield,Virginia
22513,Merry Point,Virginia
24459,Middlebrook,Virginia
20117,Middleburg,Virginia
20118,Middleburg,Virginia
22645,Middletown,Virginia
22649,Middletown,Virginia
22728,Midland,Virginia
23112,Midlothian,Virginia
23113,Midlothian,Virginia
23114,Midlothian,Virginia
24460,Milboro Sprgs,Virginia
23115,Millers Tavern,Virginia
22646,Millwood,Virginia
23117,Mineral,Virginia
24463,Mint Spring,Virginia
22729,Mitchells,Virginia
22957,Mntpelier Station,Virginia
23412,Modest Town,Virginia
22517,Mollusk,Virginia
24121,Moneta,Virginia
24574,Monroe,Virginia
24464,Montebello,Virginia
23192,Montpelier,Virginia
22520,Montross,Virginia
24122,Montvale,Virginia
23119,Moon,Virginia
22523,Morattico,Virginia
23120,Moseley,Virginia
22524,Mount Holly,Virginia
22842,Mount Jackson,Virginia
24467,Mount Sidney,Virginia
22843,Mount Solon,Virginia
22121,Mount Vernon,Virginia
24363,Mouth of Wilson,Virginia
24468,Mustoe,Virginia
24124,Narrows,Virginia
24576,Naruna,Virginia
23413,Nassawadox,Virginia
22160,National Right to Work Comm,Virginia
24578,Natural Brg,Virginia
24579,Natural Bridge Station,Virginia
23691,Nav Wpns Station,Virginia
23521,Naval Amphibious Base,Virginia
23512,Naval Defense Distrib Center,Virginia
22958,Nellysford,Virginia
24580,Nelson,Virginia
23414,Nelsonia,Virginia
23874,Neusons,Virginia
20187,New Baltimore,Virginia
23123,New Canton,Virginia
24127,New Castle,Virginia
23415,New Church,Virginia
24469,New Hope,Virginia
23124,New Kent,Virginia
23125,New Point,Virginia
24129,New River,Virginia
24126,Newbern,Virginia
22122,Newington,Virginia
24128,Newport,Virginia
23601,Newport News,Virginia
23602,Newport News,Virginia
23606,Newport News,Virginia
23607,Newport News,Virginia
23608,Newport News,Virginia
23609,Newport News,Virginia
23612,Newport News,Virginia
23628,Newport News,Virginia
23126,Newtown,Virginia
24271,Nickelsville,Virginia
22526,Ninde,Virginia
20181,Nokesville,Virginia
20182,Nokesville,Virginia
24272,Nora,Virginia
23501,Norfolk,Virginia
23502,Norfolk,Virginia
23503,Norfolk,Virginia
23504,Norfolk,Virginia
23505,Norfolk,Virginia
23506,Norfolk,Virginia
23507,Norfolk,Virginia
23508,Norfolk,Virginia
23509,Norfolk,Virginia
23510,Norfolk,Virginia
23513,Norfolk,Virginia
23514,Norfolk,Virginia
23517,Norfolk,Virginia
23518,Norfolk,Virginia
23519,Norfolk,Virginia
23520,Norfolk,Virginia
23523,Norfolk,Virginia
23529,Norfolk,Virginia
23541,Norfolk,Virginia
24042,Norfolk Southern,Virginia
24043,Norfolk Southern Rwy,Virginia
23127,Norge,Virginia
22959,North Garden,Virginia
22151,North Springfield,Virginia
24630,North Tazewell,Virginia
24581,Norwood,Virginia
23955,Nottoway,Virginia
22528,Nuttsville,Virginia
23396,Oak Hall,Virginia
23416,Oak Hall,Virginia
22730,Oakpark,Virginia
22124,Oakton,Virginia
24631,Oakwood,Virginia
22125,Occoquan,Virginia
23129,Oilville,Virginia
22972,Old Somerset,Virginia
22529,Oldhams,Virginia
23417,Onancock,Virginia
23130,Onemo,Virginia
23418,Onley,Virginia
22530,Ophelia,Virginia
23131,Ordinary,Virginia
24130,Oriskany,Virginia
22845,Orkney Springs,Virginia
20128,Orlean,Virginia
20129,Paeonian Springs,Virginia
24131,Paint Bank,Virginia
24637,Paint Lick,Virginia
23420,Painter,Virginia
20130,Paris,Virginia
22980,Park,Virginia
24132,Parrott,Virginia
22534,Partlow,Virginia
24133,Patrick Springs,Virginia
24134,Pearisburg,Virginia
24136,Pembroke,Virginia
24137,Penhook,Virginia
22846,Penn Laird,Virginia
24277,Penningtn Gap,Virginia
23804,Petersburg,Virginia
23805,Petersburg,Virginia
23806,Petersburg,Virginia
23959,Phenix,Virginia
20131,Philomont,Virginia
24634,Pilgrims Knob,Virginia
24138,Pilot,Virginia
22964,Piney River,Virginia
24139,Pittsville,Virginia
23156,Plain View,Virginia
22848,Pleasant Valley,Virginia
24635,Pocahontas,Virginia
24471,Point Republic,Virginia
22535,Port Royal,Virginia
23701,Portsmouth,Virginia
23702,Portsmouth,Virginia
23703,Portsmouth,Virginia
23704,Portsmouth,Virginia
23705,Portsmouth,Virginia
23707,Portsmouth,Virginia
23708,Portsmouth,Virginia
23709,Portsmouth,Virginia
20165,Potomac Falls,Virginia
24279,Pound,Virginia
23139,Powhatan,Virginia
22731,Pratts,Virginia
23875,Prince George,Virginia
23960,Prospect,Virginia
23140,Provdence Frg,Virginia
24301,Pulaski,Virginia
23422,Pungoteague,Virginia
22847,Quicksburg,Virginia
23423,Quinby,Virginia
22965,Quinque,Virginia
23141,Quinton,Virginia
24142,Radford,Virginia
24143,Radford,Virginia
22732,Radiant,Virginia
23962,Randolph,Virginia
22538,Raphanck Acadamy,Virginia
24472,Raphine,Virginia
22733,Rapidan,Virginia
24639,Raven,Virginia
23876,Rawlings,Virginia
20140,Rectortown,Virginia
24640,Red Ash,Virginia
23963,Red House,Virginia
23964,Red Oak,Virginia
24146,Redwood,Virginia
22539,Reedville,Virginia
22734,Remington,Virginia
23424,Rescue,Virginia
22542,Rhoadesville,Virginia
23966,Rice,Virginia
23285,Rich,Virginia
24147,Rich Creek,Virginia
22736,Richardsville,Virginia
24641,Richlands,Virginia
23173,Richmond,Virginia
23220,Richmond,Virginia
23221,Richmond,Virginia
23222,Richmond,Virginia
23223,Richmond,Virginia
23224,Richmond,Virginia
23226,Richmond,Virginia
23227,Richmond,Virginia
23230,Richmond,Virginia
23236,Richmond,Virginia
23237,Richmond,Virginia
23240,Richmond,Virginia
23278,Richmond,Virginia
23282,Richmond,Virginia
23284,Richmond,Virginia
23291,Richmond,Virginia
23293,Richmond,Virginia
23298,Richmond,Virginia
24148,Ridgeway,Virginia
22650,Rileyville,Virginia
24586,Ringgold,Virginia
22737,Rixeyville,Virginia
24001,Roanoke,Virginia
24002,Roanoke,Virginia
24003,Roanoke,Virginia
24004,Roanoke,Virginia
24005,Roanoke,Virginia
24006,Roanoke,Virginia
24007,Roanoke,Virginia
24008,Roanoke,Virginia
24009,Roanoke,Virginia
24010,Roanoke,Virginia
24011,Roanoke,Virginia
24013,Roanoke,Virginia
24016,Roanoke,Virginia
24022,Roanoke,Virginia
24023,Roanoke,Virginia
24024,Roanoke,Virginia
24025,Roanoke,Virginia
24026,Roanoke,Virginia
24027,Roanoke,Virginia
24028,Roanoke,Virginia
24029,Roanoke,Virginia
24030,Roanoke,Virginia
24031,Roanoke,Virginia
24032,Roanoke,Virginia
24033,Roanoke,Virginia
24034,Roanoke,Virginia
24035,Roanoke,Virginia
24036,Roanoke,Virginia
24037,Roanoke,Virginia
24038,Roanoke,Virginia
24040,Roanoke,Virginia
22738,Rochelle,Virginia
24473,Rockbdge Bath,Virginia
22971,Rockfish,Virginia
23146,Rockville,Virginia
24366,Rocky Gap,Virginia
22544,Rollins Fork,Virginia
24281,Rose Hill,Virginia
24280,Rosedale,Virginia
22976,Roseland,Virginia
20141,Round Hill,Virginia
20142,Round Hill,Virginia
24646,Rowe,Virginia
22545,Ruby,Virginia
24588,Rustburg,Virginia
22546,Ruther Glen,Virginia
23147,Ruthville,Virginia
24282,Saint Charles,Virginia
24283,Saint Paul,Virginia
24370,Saltville,Virginia
23150,Sandston,Virginia
23153,Sandy Hook,Virginia
24161,Sandy Level,Virginia
22577,Sandy Point,Virginia
23426,Sanford,Virginia
23967,Saxe,Virginia
23427,Saxis,Virginia
23154,Schley,Virginia
22969,Schuyler,Virginia
24589,Scottsburg,Virginia
24590,Scottsville,Virginia
23696,Seaford,Virginia
22547,Sealston,Virginia
23878,Sedley,Virginia
24474,Selma,Virginia
23163,Shadow,Virginia
22548,Sharps,Virginia
22849,Shenandoah,Virginia
24486,Shenandoah Valley Airpot,Virginia
24647,Shortt Gap,Virginia
22850,Singers Glen,Virginia
23879,Skippers,Virginia
23968,Skipwith,Virginia
23430,Smithfield,Virginia
23431,Smithfield,Virginia
22553,Snell,Virginia
22739,Somerville,Virginia
24592,South Boston,Virginia
23970,South Hill,Virginia
22552,Sparta,Virginia
24374,Speedwell,Virginia
24165,Spencer,Virginia
22740,Sperryville,Virginia
22551,Spotsylvania,Virginia
24476,Spottswood,Virginia
24593,Spout Spring,Virginia
23881,Spring Grove,Virginia
22150,Springfield,Virginia
22152,Springfield,Virginia
22153,Springfield,Virginia
22554,Stafford,Virginia
22555,Stafford,Virginia
22556,Stafford,Virginia
24167,Staffordsville,Virginia
22973,Stanardsville,Virginia
22851,Stanley,Virginia
24168,Stanleytown,Virginia
22654,Star Tannery,Virginia
23160,State Farm,Virginia
24401,Staunton,Virginia
24402,Staunton,Virginia
22655,Stephens City,Virginia
22656,Stephenson,Virginia
20164,Sterling,Virginia
20167,Sterling,Virginia
22741,Stevensburg,Virginia
23161,Stevensville,Virginia
24382,Stones Mill,Virginia
23882,Stony Creek,Virginia
22558,Stratford,Virginia
24171,Stuart,Virginia
24477,Stuarts Draft,Virginia
23162,Studley,Virginia
23434,Suffolk,Virginia
23436,Suffolk,Virginia
23438,Suffolk,Virginia
23439,Suffolk,Virginia
24375,Sugar Grove,Virginia
22742,Sumerduck,Virginia
23883,Surry,Virginia
23884,Sussex,Virginia
23891,Sussex Correctional Facility,Virginia
23885,Sutherland,Virginia
24594,Sutherlin,Virginia
24595,Sweet Briar,Virginia
24479,Swoope,Virginia
22743,Syria,Virginia
23169,Syringa,Virginia
23693,Tabb,Virginia
23440,Tangier,Virginia
24377,Tannersville,Virginia
22560,Tappahannock,Virginia
23441,Tasley,Virginia
23442,Temperanceville,Virginia
24174,Thaxton,Virginia
20198,The Plns,Virginia
22565,Thornburg,Virginia
22853,Timberville,Virginia
23168,Toano,Virginia
22660,Toms Brook,Virginia
23443,Townsend,Virginia
23170,Trevilians,Virginia
22172,Triangle,Virginia
24378,Trout Dale,Virginia
22974,Troy,Virginia
24176,Union Hall,Virginia
20184,Upperville,Virginia
20185,Upperville,Virginia
23175,Urbanna,Virginia
23464,VAB,Virginia
23887,Valentines,Virginia
24656,Vansant,Virginia
24482,Verona,Virginia
24177,Vesta,Virginia
24483,Vesuvius,Virginia
23974,Victoria,Virginia
22180,Vienna,Virginia
22181,Vienna,Virginia
22182,Vienna,Virginia
22183,Vienna,Virginia
22570,Village,Virginia
24178,Villamont,Virginia
20188,Vint Hill Farms,Virginia
24179,Vinton,Virginia
24598,Virgilina,Virginia
23450,Virginia Bch,Virginia
23451,Virginia Bch,Virginia
23452,Virginia Bch,Virginia
23453,Virginia Bch,Virginia
23454,Virginia Bch,Virginia
23455,Virginia Bch,Virginia
23456,Virginia Bch,Virginia
23457,Virginia Bch,Virginia
23458,Virginia Bch,Virginia
23460,Virginia Bch,Virginia
23461,Virginia Bch,Virginia
23462,Virginia Bch,Virginia
23466,Virginia Bch,Virginia
23467,Virginia Bch,Virginia
23471,Virginia Bch,Virginia
23480,Wachapreague,Virginia
23176,Wake,Virginia
23888,Wakefield,Virginia
23177,Walkerton,Virginia
23178,Ware Neck,Virginia
23889,Warfield,Virginia
22747,Wash,Virginia
23180,Water View,Virginia
20197,Waterford,Virginia
23890,Waverly,Virginia
22989,Wdberry Forst,Virginia
22191,Wdbg,Virginia
24290,Weber City,Virginia
22576,Weems,Virginia
24485,West Augusta,Virginia
22987,White Hall,Virginia
23183,White Marsh,Virginia
23893,White Plns,Virginia
22663,White Post,Virginia
22578,White Stone,Virginia
24292,Whitetop,Virginia
24657,Whitewood,Virginia
23184,Wicomico,Virginia
22579,Wicomico Church,Virginia
23185,Williamsburg,Virginia
23187,Williamsburg,Virginia
23188,Williamsburg,Virginia
24380,Willis,Virginia
23486,Willis Wharf,Virginia
23894,Wilsons,Virginia
22602,Winchester,Virginia
22603,Winchester,Virginia
22604,Winchester,Virginia
23487,Windsor,Virginia
24599,Wingina,Virginia
24293,Wise,Virginia
23488,Withams,Virginia
24658,Wolford,Virginia
22748,Wolftown,Virginia
22194,Woodbridge,Virginia
22195,Woodbridge,Virginia
22580,Woodford,Virginia
24381,Woodlawn,Virginia
23190,Woods Cr Rds,Virginia
22664,Woodstock,Virginia
22749,Woodville,Virginia
24185,Woolwine,Virginia
23976,Wylliesburg,Virginia
23897,Yale,Virginia
22581,Zacata,Virginia
23898,Zuni,Virginia
5474,Abnaki,Vermont
5640,Adamant,Vermont
5458,Adams Landing,Vermont
5491,Addison,Vermont
5820,Albany,Vermont
5845,Albany Center,Vermont
5440,Alburg,Vermont
5471,Alpine Haven,Vermont
5143,Andover,Vermont
5250,Arlington,Vermont
5030,Ascutney,Vermont
5901,Averill,Vermont
5441,Bakersfield,Vermont
5031,Barnard,Vermont
5821,Barnet,Vermont
5257,Barnumsville,Vermont
5472,Barnumtown,Vermont
5255,Barnumville,Vermont
5641,Barre,Vermont
5822,Barton,Vermont
5839,Barton,Vermont
5875,Barton,Vermont
5459,Beaulieus Corner,Vermont
5823,Beebe Plain,Vermont
5902,Beecher Falls,Vermont
5101,Bellows Falls,Vermont
5730,Belmont,Vermont
5442,Belvidere,Vermont
5492,Belvidere Center,Vermont
5201,Bennington,Vermont
5731,Benson,Vermont
5743,Benson,Vermont
5447,Berkshire,Vermont
5450,Berkshire Center,Vermont
5602,Berlin,Vermont
5032,Bethel,Vermont
5444,Binghamville,Vermont
5764,Blissville,Vermont
5905,Bloomfield,Vermont
5676,Bolton,Vermont
5477,Bolton Valley,Vermont
5732,Bomoseen,Vermont
5340,Bondville,Vermont
5742,Bowlsville,Vermont
5033,Bradford,Vermont
5060,Braintree,Vermont
5680,Branch,Vermont
5733,Brandon,Vermont
5301,Brattleboro,Vermont
5302,Brattleboro,Vermont
5303,Brattleboro,Vermont
5304,Brattleboro,Vermont
5035,Brdgewtr Corners,Vermont
5753,Bread Loaf,Vermont
5034,Brgwtr,Vermont
5734,Bridport,Vermont
5846,Brighton,Vermont
5761,Brimstone Corners,Vermont
5443,Bristol,Vermont
5148,Bromley Mountain,Vermont
5254,Bromley Mountain,Vermont
5036,Brookfield,Vermont
5345,Brookline,Vermont
5452,Brookside,Vermont
5494,Brookside,Vermont
5860,Brownington,Vermont
5037,Brownsville,Vermont
5401,BTV,Vermont
5487,Buels Gore,Vermont
5871,Burke,Vermont
5832,Burke Mountain,Vermont
5408,BURL,Vermont
5402,Burlington,Vermont
5403,Burlington,Vermont
5405,Burlington,Vermont
5406,Burlington,Vermont
5407,Burlington,Vermont
5647,Cabot,Vermont
5661,Cadys Falls,Vermont
5648,Calais,Vermont
5141,Cambridgeport,Vermont
5446,Camp Johnson,Vermont
5903,Canaan,Vermont
5735,Castleton,Vermont
5142,Cavendish,Vermont
5445,Cedar Beach,Vermont
5736,Center Rutland,Vermont
5872,Charleston,Vermont
5038,Chelsea,Vermont
5144,Chester,Vermont
5739,Chipman Lake,Vermont
5760,Chipmans Point,Vermont
5777,Chippenhook,Vermont
5252,Chiselville,Vermont
5737,Chittenden,Vermont
5759,Clarendon,Vermont
5701,Clementwood,Vermont
5439,Colchester,Vermont
5449,Colchester,Vermont
5824,Concord,Vermont
5039,Cookville,Vermont
5825,Coventry,Vermont
5827,Craftsbry Cmn,Vermont
5826,Craftsbury,Vermont
5483,Crow Hill,Vermont
5738,Cuttingsville,Vermont
5828,Danville,Vermont
5603,Dept Motor Vehicles,Vermont
5829,Derby,Vermont
5830,Derby Line,Vermont
5251,Dorset,Vermont
5855,Eagle Point,Vermont
5068,East Barnard,Vermont
5649,East Barre,Vermont
5041,East Brookfield,Vermont
5650,East Calais,Vermont
5833,East Charleston,Vermont
5906,East Concord,Vermont
5040,East Corinth,Vermont
5076,East Corinth,Vermont
5253,East Dorset,Vermont
5341,East Dover,Vermont
5346,East Dummerston,Vermont
5448,East Fairfield,Vermont
5457,East Franklin,Vermont
5669,East Granville,Vermont
5836,East Hardwick,Vermont
5837,East Haven,Vermont
5343,East Jamaica,Vermont
5656,East Johnson,Vermont
5851,East Lyndon,Vermont
5740,East Middlebury,Vermont
5766,East Middlebury,Vermont
5651,East Montpelier,Vermont
5086,East Orange,Vermont
5862,East Peacham,Vermont
5741,East Poultney,Vermont
5042,East Ryegate,Vermont
5838,East Saint Johnsbury,Vermont
5867,East Sutton Ridge,Vermont
5043,East Thetford,Vermont
5674,East Warren,Vermont
5479,Eastern Reg Serv Center,Vermont
5652,Eden,Vermont
5653,Eden,Vermont
5045,Ely,Vermont
5451,Essex,Vermont
5453,Essex Jct,Vermont
5454,Fairfax,Vermont
5455,Fairfield,Vermont
5673,Fayston,Vermont
5062,Felchville,Vermont
5456,Ferrisburg,Vermont
5089,Fieldsville,Vermont
5744,Florence,Vermont
5488,Fonda,Vermont
5745,Forest Dale,Vermont
5763,Fredetteville,Vermont
5858,Gallup Mills,Vermont
5746,Gaysville,Vermont
5468,Georgia,Vermont
5478,Georgia,Vermont
5904,Gilman,Vermont
5146,Grafton,Vermont
5149,Grahamville,Vermont
5840,Granby,Vermont
5654,Graniteville,Vermont
5747,Granville,Vermont
5151,Greenbush,Vermont
5841,Greensboro,Vermont
5842,Greensboro Bend,Vermont
5046,Groton,Vermont
5159,Grout,Vermont
5358,Halifax,Vermont
5748,Hancock,Vermont
5843,Hardwick,Vermont
5353,Harmonyville,Vermont
5047,Hartford,Vermont
5048,Hartland,Vermont
5049,Hartland Corners,Vermont
5758,Healdville,Vermont
5350,Heartwellville,Vermont
5460,Highgate Sprg,Vermont
5461,Hinesburg,Vermont
5462,Huntingtn Center,Vermont
5655,Hyde Park,Vermont
5750,Hydeville,Vermont
5463,Isle La Motte,Vermont
5342,Jacksonville,Vermont
5859,Jay,Vermont
5464,Jeffersonville,Vermont
5465,Jericho,Vermont
5873,Joes Pond,Vermont
5819,Johnsbury,Vermont
5466,Jonesville,Vermont
5486,Keeler Bay,Vermont
5751,Killington,Vermont
5473,Kimballs,Vermont
5769,Lake Dunmore,Vermont
5657,Lake Elmore,Vermont
5681,Lake Valley,Vermont
5847,Lowell,Vermont
5658,Lower Cabot,Vermont
5848,Lower Waterford,Vermont
5001,Lyman,Vermont
5849,Lyndon,Vermont
5850,Lyndon Center,Vermont
5156,Maple Dell,Vermont
5344,Marlboro,Vermont
5050,Mc Indoe Falls,Vermont
5363,Medburyville,Vermont
5757,Middletown Springs,Vermont
5469,Monkton,Vermont
5470,Montgomery,Vermont
5601,Montpelier,Vermont
5604,Montpelier,Vermont
5609,Montpelier,Vermont
5620,Montpelier,Vermont
5633,Montpelier,Vermont
5660,Moretown,Vermont
5853,Morgan,Vermont
5861,Morses Mills,Vermont
5662,Moscow,Vermont
5356,Mount Snow,Vermont
5051,Newbury,Vermont
5069,Newbury Center,Vermont
5857,Newport Center,Vermont
5666,No Montpelier,Vermont
5260,No Pownal,Vermont
5052,North Hartland,Vermont
5665,North Hyde Park,Vermont
5682,North Middlesex,Vermont
5053,North Pomfret,Vermont
5262,North Shaftsbury,Vermont
5150,North Springfield,Vermont
5054,North Thetford,Vermont
5077,North Tunbridge,Vermont
5663,Northfield,Vermont
5664,Northfield Falls,Vermont
5907,Norton,Vermont
5055,Norwich,Vermont
5667,Pekin,Vermont
5152,Peru,Vermont
5762,Pittsfield,Vermont
5056,Plymouth,Vermont
5058,Post Mills,Vermont
5261,Pownal,Vermont
5765,Proctor,Vermont
5153,Proctorsville,Vermont
5059,Quechee,Vermont
5061,Randolph Center,Vermont
5155,Rawsonville,Vermont
5352,Readsboro,Vermont
5075,Rices Mills,Vermont
5476,Richford,Vermont
5767,Rochester,Vermont
5768,Rupert,Vermont
5702,Rutland,Vermont
5481,Saint Albans,Vermont
5495,Saint George,Vermont
5863,Saint Jhnsbry Ct,Vermont
5154,Saxtons River,Vermont
5065,Sharon,Vermont
5866,Sheffield,Vermont
5482,Shelburne,Vermont
5485,Sheldon Springs,Vermont
5770,Shoreham,Vermont
5675,Sky Acres,Vermont
5070,So Strafford,Vermont
5670,South Barre,Vermont
5351,South Newfane,Vermont
5067,South Pomfret,Vermont
5773,South Wallingford,Vermont
5355,South Wardsboro,Vermont
5359,South Windham,Vermont
5071,South Woodstock,Vermont
5671,State of Vermont,Vermont
5772,Stockbridge,Vermont
5672,Stowe,Vermont
